topic_id,doc_count,label,top_keywords,is_product_cluster,macro_group,group_label,plain_description,is_noise
11,343,cost | high | expensive,"cost, high, expensive, price, small, pricing, costs, higher, businesses, cost high",False,implementation_complexity,"Implementation, Setup & Cost Management","Reviewers are complaining about high costs and expensive pricing of ERP software, particularly noting that pricing is prohibitive for small businesses.",False
12,147,order far | far | far don,"order far, far, far don, like sales, happy, order sales, early, just sales, using sales, encountered",False,sales_order_management,Sales Order Management,"Reviewers expressing dissatisfaction with sales order processing and sales module functionality, particularly during early implementation phases or initial usage periods.",False
13,263,inventory | warehouse | management,"inventory, warehouse, management, warehouse management, planning, inventory management, material, stock, manufacturing, material requirements",False,specialized_modules,Specialized Module Functionality,"Reviewers are expressing dissatisfaction with inventory and warehouse management capabilities, including material requirements planning, stock tracking, and warehouse operations functionality. Common complaints likely involve inadequate inventory control features, poor warehouse management system integration, and insufficient material planning tools.",False
14,450,support | implementation | team,"support, implementation, team, searches, challenging, setup, interface, training, feel, data",False,implementation_complexity,"Implementation, Setup & Cost Management","Reviewers are expressing frustration with difficult system implementation processes, inadequate customer support during setup, challenging user interface configuration, and insufficient training resources. They specifically mention problems with search functionality and data management during the initial deployment phase.",False
15,326,bank | businesses | accounting,"bank, businesses, accounting, advanced, support, small, reporting, clients, accounts, integrations",False,banking_cash_management,Banking & Cash Management,"Reviewers are discussing limitations in banking features and advanced accounting capabilities that create challenges for small businesses, particularly around bank reconciliation, reporting functionality, and integration with external systems.",False
16,352,dashboard | dashboards | interface,"dashboard, dashboards, interface, user interface, data, reports, intuitive, feel, tools, charts",False,financial_reporting_analytics,Financial Reporting & Business Intelligence,"Reviewers are criticizing the dashboard and reporting interface design, finding the user interface unintuitive, poorly designed, or difficult to navigate when accessing reports and data visualization tools.",False
17,265,easy use | say | encountered,"easy use, say, encountered, major, problems, friendly, real, user friendly, happy, did",False,unassigned,Unassigned,Reviewers expressing that they have not encountered major problems with the ERP system and find it easy to use and user-friendly. This appears to be positive feedback about overall system usability rather than specific dislikes.,False
18,311,learning | learning curve | curve,"learning, learning curve, curve, feel, accounts, reports, new users, set, support, customer",False,user_training_learning,User Training & Learning Curve,"Reviewers are discussing the steep learning curve and difficulty that new users face when getting started with ERP systems, particularly around understanding accounting modules and generating reports. They express concerns about the initial complexity and the time investment required for users to become proficient.",False
19,144,love | using years | till,"love, using years, till, actually, perfect, enjoy, market, meets, soon, specific",False,unassigned,Unassigned,"Reviewers expressing that they have no specific dislikes or complaints about the ERP system, often stating they love the software and have been using it for years without issues. These are positive meta-comments in the dislikes field rather than actual functional criticisms.",False
20,307,navigate | hard | confusing,"navigate, hard, confusing, times, intuitive, information, certain, difficult navigate, finding, hard navigate",False,user_interface_navigation,User Interface & System Navigation,"Reviewers are frustrated with poor user interface navigation and system usability, finding it difficult and time-consuming to locate information and navigate between different functions within the ERP system.",False
21,179,say | comments | till,"say, comments, till, don like, dont, currently, say don, don really, like really, isn really",False,unassigned,Unassigned,Reviewers expressing general dissatisfaction or hesitancy to provide specific negative feedback about ERP features. This represents meta-commentary where users struggle to articulate concrete dislikes or provide vague responses.,False
22,103,business | products | management,"business, products, management, gets, finances, financial, relationship management, customer relationship, social",False,crm_customer_management,CRM & Customer Relationship Management,"Reviewers are complaining about inadequate or poorly integrated Customer Relationship Management (CRM) functionality within their ERP systems, particularly how it handles customer data, social interactions, and the relationship between financial transactions and customer management features.",False
23,357,learning | curve | learning curve,"learning, curve, learning curve, learn, steep, steep learning, complex, takes, took, understand",False,user_training_learning,User Training & Learning Curve,"Reviewers are expressing frustration with the steep learning curve and complexity of ERP systems, indicating that it takes significant time and effort to learn and understand the software functionality. This relates to overall system complexity and user onboarding challenges.",False
24,276,bank | feeds | bank feeds,"bank, feeds, bank feeds, reconciliation, bank reconciliation, transactions, accounts, account, bank account, reconcile",False,banking_cash_management,Banking & Cash Management,"Reviewers are expressing dissatisfaction with bank feed functionality and automated bank reconciliation processes. They are experiencing issues with bank transaction imports, account matching, and the reconciliation workflow between bank accounts and general ledger.",False
25,87,far | accounting | intact,"far, accounting, intact, order far, far don, financial management, accounting financial, financial, dont, say",False,unassigned,Unassigned,"Reviewers expressing that they haven't encountered significant issues with accounting and financial management features yet, often indicating they are new users or haven't used the system long enough to identify problems.",False
26,136,currency | multi currency | currencies,"currency, multi currency, currencies, multi, foreign, usd, tax, countries, multicurrency, vendor",False,multi_entity_currency,Multi-Entity & Currency Management,"Reviewers are frustrated with ERP systems' multi-currency functionality, including poor foreign exchange rate handling, complex currency conversions, and difficulties managing vendors and taxes across different countries and currencies.",False
27,222,updates | update | upgrade,"updates, update, upgrade, upgrades, version, bugs, changes, updated, year, constant",False,system_performance_reliability,System Performance & Reliability,"Reviewers are frustrated with frequent software updates and version changes that introduce bugs, disrupt workflows, and require constant adaptation. They dislike the pace and quality of system upgrades that often create more problems than they solve.",False
28,169,version | mobile | app,"version, mobile, app, mobile app, web, available, functionality, friendly, mac, computer",False,mobile_remote_access,Mobile & Remote Access,Reviewers are complaining about poor mobile app functionality and limited compatibility across different devices and operating systems. They express frustration with mobile versions lacking features compared to desktop versions and issues with Mac computer compatibility.,False
29,173,ledger | general ledger | general,"ledger, general ledger, general, transactions, transaction, account, accounts, ledger account, report, entries",False,financial_accounting_core,Financial Accounting & General Ledger,"Reviewers are expressing dissatisfaction with general ledger functionality, including issues with transaction processing, account setup, ledger entries, and related financial reporting capabilities.",False
30,127,accounting | finances | reliable,"accounting, finances, reliable, accounting needs, far, order far, technical support, don like, experienced, encountered",False,financial_accounting_core,Financial Accounting & General Ledger,"Reviewers expressing dissatisfaction with accounting functionality reliability and technical support quality, particularly around order processing workflows not meeting their accounting needs.",False
31,127,log | login | user mode,"log, login, user mode, mode, logs, single user, logged, single, password, multi user",False,system_access_security,System Access & Security Management,"Reviewers are complaining about user access management issues, including problems with single-user vs multi-user modes, login difficulties, password authentication problems, and inadequate system logging capabilities for tracking user activities.",False
32,192,based | data | internet,"based, data, internet, version, storage, connection, file, backup, premise, backups",False,implementation_complexity,"Implementation, Setup & Cost Management","Reviewers are discussing deployment and infrastructure concerns, particularly issues with cloud-based versus on-premise ERP deployments, internet connectivity requirements, and data backup/storage reliability.",False
33,149,companies | multiple | company,"companies, multiple, company, consolidation, entity, entities, multiple companies, multiple entities, consolidate, accounts",False,multi_entity_currency,Multi-Entity & Currency Management,"Reviewers are expressing frustration with ERP systems' limitations in managing multiple companies or legal entities, particularly around consolidating financial data and handling inter-company transactions across different business units.",False
34,160,search | searches | saved,"search, searches, saved, searching, saved searches, word, looking, search feature, saved search, search bar",False,user_interface_navigation,User Interface & System Navigation,"Reviewers are frustrated with the search functionality within their ERP system, citing poor search capabilities, ineffective saved searches, and difficulty finding records or data when looking for specific information.",False
35,89,database | migration | cost,"database, migration, cost, hardware, costly, does support, expensive, business, investment, architecture",False,implementation_complexity,"Implementation, Setup & Cost Management","Reviewers are complaining about high implementation and infrastructure costs associated with ERP systems, including expensive database migrations, costly hardware requirements, and significant upfront investment needed for proper system architecture.",False
36,127,financial | services | meets,"financial, services, meets, customer support, reliable, business, best, say, support, customer",False,customer_support_service,Customer Support & Service Quality,"Reviewers are expressing dissatisfaction with the quality and responsiveness of customer support services, particularly for financial and business-critical operations. They appear frustrated with support team reliability and service delivery that doesn't meet their business needs.",False
37,145,journal | entries | journal entries,"journal, entries, journal entries, entry, page, journal entry, save, button, click, posting",False,financial_accounting_core,Financial Accounting & General Ledger,"Reviewers are frustrated with the journal entry interface and workflow, specifically issues with saving entries, page navigation, and the posting process for general ledger transactions.",False
38,88,permission | permissions | access,"permission, permissions, access, security, roles, sets, control, internal control, user permissions, passwords",False,system_access_security,System Access & Security Management,"Reviewers are complaining about limitations and complexity in user access management and security controls. They find it difficult to configure proper user permissions, role-based access, and internal security controls within the ERP system.",False
39,49,fixed | asset | fixed asset,"fixed, asset, fixed asset, asset module, module, fixed assets, assets, assets module, modules, rest",False,specialized_modules,Specialized Module Functionality,Reviewers are expressing dissatisfaction with the fixed asset management module functionality in their ERP system. They are specifically critiquing limitations or problems with the fixed asset tracking and management capabilities.,False
40,188,training | learn | videos,"training, learn, videos, training videos, learning, proper training, tutorials, learn use, train, trainings",False,user_training_learning,User Training & Learning Curve,"Reviewers are complaining about inadequate training resources and materials for learning how to use ERP software features. They specifically mention poor quality or insufficient training videos, tutorials, and overall lack of proper user training programs.",False
41,211,interface | user interface | outdated,"interface, user interface, outdated, user experience, user friendly, interface user, improved, friendly, design, old",False,user_interface_navigation,User Interface & System Navigation,"Reviewers are criticizing ERP systems for having outdated, poorly designed user interfaces that are not user-friendly and need visual and navigation improvements. They are expressing dissatisfaction with old-fashioned interface designs that negatively impact the overall user experience.",False
42,201,integration | programming interface | programming,"integration, programming interface, programming, interface, integrations, party, integrate, code, lack, poor",False,customization_integration,Customization & Third-Party Integration,"Reviewers are criticizing the ERP system's application programming interface (API) capabilities and third-party integration functionality. They express frustration with poor API design, limited integration options with external systems, and the excessive need for custom programming to connect with third-party vendors.",False
43,148,payroll | payroll module | taxes,"payroll, payroll module, taxes, states, employees, pay, tax, feature, module",False,specialized_modules,Specialized Module Functionality,"Reviewers are expressing dissatisfaction with payroll processing capabilities, particularly around tax calculations, state tax compliance, and overall payroll module functionality. They cite issues with the payroll feature's ability to handle complex tax requirements and employee pay processing.",False
44,127,fields | field | data,"fields, field, data, custom, reports, report, names, search, custom fields, example",False,financial_reporting_analytics,Financial Reporting & Business Intelligence,"Reviewers are frustrated with limitations and complexity around custom fields and reporting functionality, including difficulties with field configuration, naming conventions, and generating reports with custom data fields.",False
45,45,ai features | automation | automate,"ai features, automation, automate, advanced, features don, adoption, reconciling, tasks, improve",False,system_performance_reliability,System Performance & Reliability,"Reviewers are frustrated with AI and automation features that don't work as expected or promised, particularly around automated reconciliation and task processing. They express disappointment with advanced features that fail to deliver on automation benefits or create adoption barriers.",False
46,39,relationship management | customer relationship | relationship,"relationship management, customer relationship, relationship, management, customer, marketing, management module, integration, like customer",False,crm_customer_management,CRM & Customer Relationship Management,"Reviewers are expressing dissatisfaction with the Customer Relationship Management (CRM) functionality within their ERP systems, particularly regarding poor integration between CRM and marketing modules and inadequate customer relationship management capabilities.",False
47,196,invoice | edit | invoices,"invoice, edit, invoices, credit, payment, transactions, date, payable, check, paid",False,accounts_payable_invoice_processing,Accounts Payable & Invoice Processing,"Reviewers are expressing frustration with invoice editing limitations and accounts payable workflow issues, including difficulties modifying invoices after creation, problems with credit memo processing, and challenges with payment tracking and check processing functionality.",False
48,63,windows | open | window,"windows, open, window, screen, tab, new tab, tabs, multiple, screens, different",False,user_interface_navigation,User Interface & System Navigation,"Reviewers are complaining about poor window and tab management in the ERP user interface, including difficulties with opening multiple windows, managing tabs, and navigating between different screens efficiently.",False
49,45,tax | tax form | 1099 tax,"tax, tax form, 1099 tax, form, filing, year, report, taxes, forms",False,financial_reporting_analytics,Financial Reporting & Business Intelligence,"Reviewers are expressing dissatisfaction with tax compliance and reporting functionality, specifically around generating and filing tax forms like 1099s and other required tax documentation. They are experiencing difficulties with the system's ability to handle tax form preparation and filing processes effectively.",False
50,32,far | new sales | order far,"far, new sales, order far, offers, purpose, say, genuinely, time fully, set ups, favorable",False,sales_order_management,Sales Order Management,"Reviewers are expressing frustration with sales order processing functionality that falls short of expectations, particularly around new order management features and the time required for proper system setup and implementation.",False
51,42,internet | connection | internet connection,"internet, connection, internet connection, offline, connectivity, network, internet connectivity, access, strong, required",False,system_performance_reliability,System Performance & Reliability,"Reviewers dislike ERP systems that require constant internet connectivity to function, particularly the lack of offline access capabilities when network connections are unstable or unavailable.",False
52,29,initial | rocky | initial setup,"initial, rocky, initial setup, decisions, setup, setup easy, lack, follow, release",False,implementation_complexity,"Implementation, Setup & Cost Management","Reviewers are discussing difficulties and challenges during the initial ERP system implementation and setup phase. They highlight problems with rocky deployments, complex configuration decisions, and inadequate guidance during the initial rollout process.",False
53,59,expenses | categories | expense,"expenses, categories, expense, category, bills, charges, budget, paying, auto, section",False,accounts_payable_invoice_processing,Accounts Payable & Invoice Processing,"Reviewers are expressing dissatisfaction with expense management and accounts payable functionality, particularly around expense categorization, bill paying processes, and budget controls. The complaints focus on limitations in how expenses are organized, categorized, and processed through the system.",False
54,17,really don | site | best,"really don, site, best, like work, don just, pleased, like like, time using, using time, just don",False,unassigned,Unassigned,"Reviewers expressing general dissatisfaction with unspecified aspects of the ERP system, using vague negative language without identifying specific functional problems or features.",False
55,31,delete | deleted | undo,"delete, deleted, undo, logs, file, files, entries, button, easy delete, memorized",False,specialized_modules,Specialized Module Functionality,"Reviewers are discussing issues with deleting records and transactions in ERP systems, including concerns about the ease of accidental deletion, lack of undo functionality, and problems with audit trail preservation when records are deleted.",False
56,79,implementation | implementation process | implement,"implementation, implementation process, implement, long, complexity, development, initial implementation, complex, initial, roadmap",False,implementation_complexity,"Implementation, Setup & Cost Management","Reviewers are expressing frustration with lengthy and complex ERP implementation processes, citing difficulties with initial setup, development complexity, and extended project timelines. They dislike how complicated and time-consuming it is to get their ERP system up and running.",False
57,39,modules | module | different modules,"modules, module, different modules, different, modules need, incomplete, field service, bugs, separately, missing",False,specialized_modules,Specialized Module Functionality,"Reviewers are frustrated with incomplete or missing functionality in ERP modules, particularly field service modules, and the need to purchase additional modules separately to get complete functionality. They also mention bugs and missing features within existing modules.",False
58,26,accessed | access | remote,"accessed, access, remote, based, order access, based sales, windows, available, able access, style",False,mobile_remote_access,Mobile & Remote Access,"Reviewers are complaining about limitations in remote access capabilities and system accessibility, particularly regarding outdated Windows-based interfaces that restrict users' ability to work remotely or access the system from various locations and devices.",False
